"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","premrel1","benchmark","total_n_of_a","total_price_of_a","premium_minus_a","perc_premrel1","premium_minus_a_perc","Author","diff","diff_minus_a"
"144",37241107923,2,6,6,6,6,2,2,0,0,2840,415,415,90,65,1,25,0.00880281690140845,FALSE,25,2680,1,25,0,0.00932835820895522,0,"suyang",3,2
"145",37443266749,2,16,14,3,1,2,2,0,2,3596,445,30,31,-5,0,36,0.0100111234705228,FALSE,36,3280,1,35,1,0.0109756097560976,0.000304878048780488,"suyang",2,1
"146",37443266749,3,16,14,3,1,2,2,0,2,3645,465,50,80,15,0,65,0.0178326474622771,FALSE,65,3280,1,35,30,0.0198170731707317,0.00914634146341463,"suyang",2,1
"147",37443266749,4,17,15,3,1,2,2,0,2,3625,510,35,60,60,1,0,0,FALSE,0,3280,0,0,0,0,0,"suyang",1,1
"148",37443266749,5,17,15,3,1,2,2,0,2,3655,505,30,90,55,1,35,0.00957592339261286,FALSE,35,3280,1,35,0,0.0106707317073171,0,"suyang",3,2
"149",37443266749,6,17,15,3,1,2,2,0,2,3705,525,50,140,75,1,65,0.0175438596491228,FALSE,65,3280,1,35,30,0.0198170731707317,0.00914634146341463,"suyang",3,2
"150",37745552927,2,9,9,6,6,1,1,0,0,3679,335,300,170,90,3,80,0.0217450394128839,FALSE,80,3299,1,25,55,0.0242497726583813,0.0166717187026372,"suyang",5,4
"151",37745552927,3,11,11,7,7,2,2,0,0,3879,540,445,370,295,5,75,0.0193348801237432,FALSE,75,3299,1,25,50,0.0227341618672325,0.0151561079114883,"suyang",7,6
"152",37745552927,4,15,15,10,10,2,2,0,0,4129,725,620,620,480,9,140,0.0339065148946476,FALSE,140,3299,1,25,115,0.0424371021521673,0.0348590481964232,"suyang",11,10
"153",37745552927,5,8,8,5,5,2,2,0,0,4538,0,0,1029,-245,2,1274,0.280740414279418,FALSE,1274,3299,1,150,1124,0.386177629584723,0.340709305850258,"suyang",4,3
"154",37994506504,2,12,12,1,1,4,4,0,0,3220,433,30,30,8,0,22,0.00683229813664596,FALSE,22,3040,1,22,0,0.00723684210526316,0,"suyang",2,1
"155",37994506504,3,12,12,1,1,4,4,0,0,3280,473,70,90,48,0,42,0.0128048780487805,FALSE,42,3040,1,22,20,0.0138157894736842,0.00657894736842105,"suyang",2,1
"156",37994506504,4,14,14,2,2,5,5,0,0,3380,525,72,190,100,2,90,0.0266272189349112,FALSE,90,3040,1,22,68,0.0296052631578947,0.0223684210526316,"suyang",4,3
"157",37994506504,5,13,13,2,2,5,5,0,0,3370,500,97,180,75,1,105,0.0311572700296736,FALSE,105,3040,0,0,105,0.0345394736842105,0.0345394736842105,"suyang",1,1
"158",37994506504,6,14,14,2,2,6,6,0,0,3400,558,105,210,133,2,77,0.0226470588235294,FALSE,77,3040,1,22,55,0.0253289473684211,0.0180921052631579,"suyang",4,3
"159",37994506504,7,14,14,2,2,6,6,0,0,3460,578,125,270,153,2,117,0.0338150289017341,FALSE,117,3040,1,22,95,0.0384868421052632,0.03125,"suyang",4,3
"160",37994506504,8,16,16,3,3,7,7,0,0,3560,650,147,370,225,4,145,0.0407303370786517,FALSE,145,3040,1,22,123,0.0476973684210526,0.0404605263157895,"suyang",6,5
"161",38631814095,2,12,12,9,9,4,4,0,0,3230,870,825,120,95,1,25,0.00773993808049536,FALSE,25,2850,3,95,-70,0.0087719298245614,-0.0245614035087719,"suyang",7,4
"162",38631814095,3,13,13,10,10,4,4,0,0,3350,450,405,240,-325,2,565,0.16865671641791,FALSE,565,2850,4,595,-30,0.198245614035088,-0.0105263157894737,"suyang",10,6
"163",38663832002,2,15,13,7,5,2,2,0,3,3180,438,220,30,13,0,17,0.00534591194968553,FALSE,17,3000,1,22,-5,0.00566666666666667,-0.00166666666666667,"suyang",2,1
"164",38663832002,3,15,13,7,5,2,2,0,3,3240,433,215,90,8,0,82,0.0253086419753086,FALSE,82,3000,1,22,60,0.0273333333333333,0.02,"suyang",2,1
"165",38663832002,4,17,15,8,6,3,3,0,3,3340,513,285,190,88,2,102,0.0305389221556886,FALSE,102,3000,1,22,80,0.034,0.0266666666666667,"suyang",4,3
"166",38663832002,5,16,14,8,6,3,3,0,3,3330,500,282,180,75,1,105,0.0315315315315315,FALSE,105,3000,0,0,105,0.035,0.035,"suyang",1,1
"167",38663832002,6,17,15,9,7,3,3,0,3,3360,553,335,210,128,2,82,0.0244047619047619,FALSE,82,3000,1,22,60,0.0273333333333333,0.02,"suyang",4,3
"168",38663832002,7,17,15,9,7,3,3,0,3,3420,548,330,270,123,2,147,0.0429824561403509,FALSE,147,3000,1,22,125,0.049,0.0416666666666667,"suyang",4,3
"169",38663832002,8,19,17,11,9,4,4,0,3,3520,628,410,370,203,4,167,0.0474431818181818,FALSE,167,3000,1,22,145,0.0556666666666667,0.0483333333333333,"suyang",6,5
"170",38708270318,2,12,12,1,1,2,2,0,0,3230,433,30,30,8,0,22,0.00681114551083591,FALSE,22,3050,1,22,0,0.00721311475409836,0,"suyang",2,1
"171",38708270318,3,12,12,1,1,2,2,0,0,3290,473,70,90,48,0,42,0.0127659574468085,FALSE,42,3050,1,22,20,0.0137704918032787,0.00655737704918033,"suyang",2,1
"172",38708270318,4,14,14,1,1,2,2,0,0,3390,563,100,190,138,2,52,0.0153392330383481,FALSE,52,3050,1,22,30,0.0170491803278689,0.00983606557377049,"suyang",4,3
"173",38708270318,5,13,13,2,2,3,3,0,0,3350,500,97,150,75,1,75,0.0223880597014925,FALSE,75,3050,0,0,75,0.0245901639344262,0.0245901639344262,"suyang",1,1
"174",38708270318,6,14,14,2,2,3,3,0,0,3380,558,105,180,133,2,47,0.013905325443787,FALSE,47,3050,1,22,25,0.0154098360655738,0.00819672131147541,"suyang",4,3
"175",38708270318,7,14,14,2,2,3,3,0,0,3440,598,145,240,173,2,67,0.0194767441860465,FALSE,67,3050,1,22,45,0.0219672131147541,0.0147540983606557,"suyang",4,3
"176",38708270318,8,16,16,2,2,3,3,0,0,4560,688,175,1360,263,4,1097,0.240570175438596,FALSE,1097,3050,1,22,1075,0.359672131147541,0.352459016393443,"suyang",6,5
"177",39237426326,2,14,13,14,13,3,3,0,1,3150,350,350,70,60,1,10,0.00317460317460317,FALSE,10,2850,0,0,10,0.00350877192982456,0.00350877192982456,"suyang",1,1
"178",39237426326,3,14,13,14,13,3,3,0,1,3190,355,355,110,65,1,45,0.0141065830721003,FALSE,45,2850,1,25,20,0.0157894736842105,0.00701754385964912,"suyang",3,2
"179",39237426326,4,14,13,14,13,3,3,0,1,3280,380,380,200,90,1,110,0.0335365853658537,FALSE,110,2850,1,25,85,0.0385964912280702,0.0298245614035088,"suyang",3,2
"180",40148868087,2,17,16,1,1,2,2,0,1,3080,535,25,50,5,0,45,0.0146103896103896,FALSE,45,3030,1,20,25,0.0148514851485149,0.00825082508250825,"suyang",2,1
"181",40148868087,3,17,16,2,2,2,2,0,1,3130,540,40,100,10,0,90,0.0287539936102236,FALSE,90,3030,1,20,70,0.0297029702970297,0.0231023102310231,"suyang",2,1
"182",40148868087,4,17,16,1,1,1,1,0,1,3160,550,20,130,20,0,110,0.0348101265822785,FALSE,110,3030,1,20,90,0.0363036303630363,0.0297029702970297,"suyang",2,1
"183",40148868087,5,17,16,1,1,1,1,0,1,3190,555,25,160,25,0,135,0.0423197492163009,FALSE,135,3030,2,40,95,0.0445544554455446,0.0313531353135314,"suyang",4,2
"184",40148868087,6,17,16,1,1,1,1,0,1,3230,560,30,200,30,0,170,0.0526315789473684,FALSE,170,3030,2,40,130,0.0561056105610561,0.0429042904290429,"suyang",4,2
"185",40148868087,7,17,16,1,1,1,1,0,1,3280,585,55,250,55,0,195,0.0594512195121951,FALSE,195,3030,2,40,155,0.0643564356435644,0.0511551155115512,"suyang",4,2
"186",40175359932,2,18,16,7,5,0,0,0,2,3200,463,170,80,15,0,65,0.0203125,FALSE,65,3000,1,20,45,0.0216666666666667,0.015,"suyang",2,1
"187",40175359932,3,18,16,8,6,0,0,0,2,3250,458,170,130,10,0,120,0.0369230769230769,FALSE,120,3000,1,20,100,0.04,0.0333333333333333,"suyang",2,1
"188",40175359932,4,19,17,8,6,0,0,0,2,3350,523,223,230,75,1,155,0.0462686567164179,FALSE,155,3000,0,0,155,0.0516666666666667,0.0516666666666667,"suyang",1,1
"189",40175359932,5,19,17,9,7,0,0,0,2,3400,538,243,280,90,1,190,0.0558823529411765,FALSE,190,3000,1,20,170,0.0633333333333333,0.0566666666666667,"suyang",3,2
"190",40175359932,6,19,17,6,4,0,0,0,2,3450,533,118,330,85,1,245,0.0710144927536232,FALSE,245,3000,1,20,225,0.0816666666666667,0.075,"suyang",3,2
"191",40175359932,7,19,17,8,6,0,0,0,2,3510,553,183,390,105,1,285,0.0811965811965812,FALSE,285,3000,1,20,265,0.095,0.0883333333333333,"suyang",3,2
"192",40452911197,2,8,7,4,3,2,1,0,1,3080,330,105,30,15,0,15,0.00487012987012987,FALSE,15,2899,1,20,-5,0.00517419799931011,-0.0017247326664367,"suyang",2,1
"193",40452911197,3,8,7,4,3,2,1,0,1,3120,345,120,70,30,0,40,0.0128205128205128,FALSE,40,2899,1,20,20,0.0137978613314936,0.00689893066574681,"suyang",2,1
"194",40452911197,4,8,7,4,3,2,1,0,1,3180,395,170,130,80,0,50,0.0157232704402516,FALSE,50,2899,1,20,30,0.017247326664367,0.0103483959986202,"suyang",2,1
"195",40452911197,5,14,13,5,4,2,1,0,1,3150,493,150,100,178,6,-78,-0.0247619047619048,FALSE,-78,2899,0,0,-78,-0.0269058295964126,-0.0269058295964126,"suyang",5,5
"196",40452911197,6,14,13,5,4,2,1,0,1,3180,508,165,130,193,6,-63,-0.019811320754717,FALSE,-63,2899,1,20,-83,-0.0217316315971024,-0.0286305622628493,"suyang",7,6
"197",40452911197,7,14,13,5,4,2,1,0,1,3220,523,180,170,208,6,-38,-0.0118012422360248,FALSE,-38,2899,1,20,-58,-0.0131079682649189,-0.0200068989306657,"suyang",7,6
"198",40452911197,8,14,13,5,4,2,1,0,1,3280,573,230,230,258,6,-28,-0.00853658536585366,FALSE,-28,2899,1,20,-48,-0.00965850293204553,-0.0165574335977923,"suyang",7,6
"199",40565901878,2,8,8,8,8,2,2,0,0,3655,118,118,165,30,2,135,0.0369357045143639,FALSE,135,3450,0,0,135,0.0391304347826087,0.0391304347826087,"suyang",2,2
"200",40565901878,3,12,12,12,12,5,5,0,0,3675,378,378,185,290,6,-105,-0.0285714285714286,FALSE,-105,3450,0,0,-105,-0.0304347826086957,-0.0304347826086957,"suyang",6,6
"201",41802068265,2,14,14,5,5,1,1,0,0,3240,345,175,40,50,0,-10,-0.00308641975308642,FALSE,-10,2980,2,35,-45,-0.00335570469798658,-0.0151006711409396,"suyang",4,2
"202",41802068265,3,16,16,5,5,1,1,0,0,3310,405,215,110,110,2,0,0,FALSE,0,2980,2,75,-75,0,-0.0251677852348993,"suyang",5,3
"203",41802068265,4,19,19,9,9,2,2,0,0,3390,525,345,190,230,5,-40,-0.0117994100294985,FALSE,-40,2980,2,75,-115,-0.0134228187919463,-0.0385906040268456,"suyang",9,7
"204",41802068265,5,19,19,9,9,2,2,0,0,3460,550,370,260,255,5,5,0.00144508670520231,FALSE,5,2980,2,75,-70,0.00167785234899329,-0.023489932885906,"suyang",9,7
"205",41802068265,6,10,10,10,10,3,3,0,0,3530,365,365,330,70,-4,260,0.0736543909348442,FALSE,260,2980,11,230,30,0.087248322147651,0.0100671140939597,"suyang",18,7
"206",41802068265,7,23,23,12,12,4,4,0,0,3600,710,515,400,415,9,-15,-0.00416666666666667,FALSE,-15,2980,2,75,-90,-0.00503355704697987,-0.0302013422818792,"suyang",12,10
"207",41802068265,8,19,19,8,8,4,4,0,0,3700,385,195,500,90,5,410,0.110810810810811,FALSE,410,2980,2,75,335,0.13758389261745,0.11241610738255,"suyang",9,7
"208",42468840454,2,17,16,6,6,5,5,0,1,3140,435,240,40,120,2,-80,-0.0254777070063694,FALSE,-80,2880,0,0,-80,-0.0277777777777778,-0.0277777777777778,"suyang",2,2
"209",42468840454,3,18,17,7,7,6,6,0,1,3250,455,260,150,140,3,10,0.00307692307692308,FALSE,10,2880,1,30,-20,0.00347222222222222,-0.00694444444444444,"suyang",5,4
"210",42468840454,4,19,18,8,8,5,5,0,1,3290,535,340,190,220,4,-30,-0.00911854103343465,FALSE,-30,2880,0,0,-30,-0.0104166666666667,-0.0104166666666667,"suyang",4,4
"211",42468840454,5,19,18,8,8,5,5,0,1,3340,535,340,240,220,4,20,0.00598802395209581,FALSE,20,2880,1,30,-10,0.00694444444444444,-0.00347222222222222,"suyang",6,5
"212",42468840454,6,20,19,9,9,6,6,0,1,3390,560,365,290,245,5,45,0.0132743362831858,FALSE,45,2880,0,0,45,0.015625,0.015625,"suyang",5,5
"213",42468840454,7,21,20,10,10,7,7,0,1,3500,580,385,400,265,6,135,0.0385714285714286,FALSE,135,2880,1,30,105,0.046875,0.0364583333333333,"suyang",8,7
"214",42468840454,8,22,21,11,11,8,8,0,1,3440,650,455,340,335,7,5,0.00145348837209302,FALSE,5,2880,1,30,-25,0.00173611111111111,-0.00868055555555556,"suyang",9,8
"215",42681494957,2,16,16,12,12,5,5,0,1,3340,590,490,140,230,3,-90,-0.0269461077844311,FALSE,-90,3050,2,70,-160,-0.0295081967213115,-0.0524590163934426,"suyang",7,5
"216",42681494957,3,18,18,14,14,7,7,0,1,3440,660,560,240,300,5,-60,-0.0174418604651163,FALSE,-60,3050,2,70,-130,-0.019672131147541,-0.0426229508196721,"suyang",9,7
"217",42681494957,4,20,20,15,15,9,9,0,0,3660,888,758,460,528,7,-68,-0.0185792349726776,FALSE,-68,3050,3,110,-178,-0.0222950819672131,-0.0583606557377049,"suyang",13,10
"218",42681494957,5,20,20,15,15,9,9,0,0,3750,943,813,550,583,7,-33,-0.0088,FALSE,-33,3050,3,110,-143,-0.0108196721311475,-0.0468852459016393,"suyang",13,10
"219",42981617542,2,12,12,12,12,0,0,0,0,3269,340,340,60,80,2,-20,-0.00611807892321811,FALSE,-20,2999,0,0,-20,-0.00666888962987663,-0.00666888962987663,"suyang",2,2
"220",42981617542,3,13,13,13,13,0,0,0,0,3429,380,380,220,120,3,100,0.0291630212890055,FALSE,100,2999,1,35,65,0.0333444481493831,0.021673891297099,"suyang",5,4
"221",42981617542,4,14,14,14,14,0,0,0,1,3549,440,440,340,180,4,160,0.0450831220061989,FALSE,160,2999,2,40,120,0.053351117039013,0.0400133377792597,"suyang",8,6
"222",42981617542,5,14,14,14,14,0,0,0,2,3749,315,315,540,55,4,485,0.129367831421712,FALSE,485,2999,2,40,445,0.161720573524508,0.148382794264755,"suyang",8,6
"223",42981617542,6,15,15,15,15,0,0,0,2,3999,465,465,790,205,5,585,0.146286571642911,FALSE,585,2999,2,40,545,0.195065021673891,0.181727242414138,"suyang",9,7
"224",42981617542,7,16,16,16,16,0,0,0,0,3789,705,705,580,445,6,135,0.0356294536817102,FALSE,135,2999,1,35,100,0.0450150050016672,0.0333444481493831,"suyang",8,7
"225",42981617542,8,17,17,17,17,0,0,0,2,4099,635,635,890,375,7,515,0.125640400097585,FALSE,515,2999,2,40,475,0.171723907969323,0.15838612870957,"suyang",11,9
"226",43168072227,2,20,18,19,17,4,4,0,4,4442.86,443,393,57.1499999999996,15,1,42.1499999999996,0.00948713216261589,FALSE,42.1499999999996,4028.57,0,0,42.1499999999996,0.0104627696676487,0.0104627696676487,"suyang",1,1
"227",43168072227,3,20,18,19,17,5,5,0,4,4528.57,413,363,142.86,-15,1,157.86,0.0348586860752952,FALSE,157.86,4028.57,2,110,47.8599999999997,0.0391851202784114,0.0118801460567893,"suyang",5,3
"228",43168072227,4,25,23,24,22,6,6,0,4,4642.86,703,653,257.15,275,6,-17.8500000000004,-0.00384461301869976,FALSE,-17.8500000000004,4028.57,3,120,-137.85,-0.00443085263505422,-0.0342180972404601,"suyang",12,9
"229",43168072227,5,25,23,24,22,6,6,0,4,4757.14,698,648,371.43,270,6,101.43,0.0213216344274081,FALSE,101.43,4028.57,3,120,-18.5699999999997,0.0251776685027194,-0.00460957610268649,"suyang",12,9
"230",43168072227,6,25,23,24,22,7,7,0,4,4828.57,703,653,442.86,275,6,167.86,0.0347639156106259,FALSE,167.86,4028.57,3,120,47.8599999999997,0.0416673906621952,0.0118801460567893,"suyang",12,9
"231",43168072227,7,26,24,25,23,7,7,0,4,4900,778,728,514.29,350,7,164.29,0.0335285714285714,FALSE,164.29,4028.57,3,140,24.29,0.0407812201351844,0.0060294347622109,"suyang",13,10
"232",43168072227,8,26,24,25,23,7,7,0,4,5000,798,748,614.29,370,7,244.29,0.048858,FALSE,244.29,4028.57,3,140,104.29,0.060639383205455,0.0258875978324815,"suyang",13,10
"233",43426870825,2,11,11,6,6,3,3,0,1,3379,390,330,100,35,2,65,0.0192364604912696,FALSE,65,3179,1,40,25,0.0204466813463353,0.00786410821012897,"suyang",4,3
"234",43426870825,3,12,12,7,7,3,3,0,1,3479,460,400,200,105,3,95,0.027306697326818,FALSE,95,3179,1,40,55,0.0298836111984901,0.0173010380622837,"suyang",5,4
"235",43426870825,4,12,12,7,7,4,4,0,1,3679,450,390,400,95,3,305,0.08290296276162,FALSE,305,3179,1,40,265,0.0959421201635735,0.0833595470273671,"suyang",5,4
"236",43426870825,5,12,12,7,7,4,4,0,1,3779,465,405,500,110,3,390,0.103201905265943,FALSE,390,3179,1,40,350,0.122680088078012,0.110097514941806,"suyang",5,4
"237",43452978184,2,9,9,4,4,2,2,0,1,3478,360,330,60,220,1,-160,-0.0460034502587694,FALSE,-160,3288,2,60,-220,-0.048661800486618,-0.0669099756690998,"suyang",5,3
"238",43452978184,3,9,9,4,4,3,3,0,1,3638,580,550,220,440,1,-220,-0.0604727872457394,FALSE,-220,3288,2,60,-280,-0.0669099756690998,-0.0851581508515815,"suyang",5,3
"239",43452978184,4,10,10,5,5,3,3,0,1,3688,690,660,270,550,2,-280,-0.0759219088937093,FALSE,-280,3288,2,60,-340,-0.0851581508515815,-0.103406326034063,"suyang",6,4
"240",43473279886,2,1,1,1,1,0,0,0,0,2865,25,25,-5,-35,0,30,0.0104712041884817,FALSE,30,2820,1,60,-30,0.0106382978723404,-0.0106382978723404,"suyang",2,1
"241",43473279886,3,1,1,1,1,0,0,0,0,2880,30,30,10,-30,0,40,0.0138888888888889,FALSE,40,2820,1,60,-20,0.0141843971631206,-0.00709219858156028,"suyang",2,1
"242",43473279886,4,2,2,2,2,0,0,0,0,2915,85,85,45,25,1,20,0.00686106346483705,FALSE,20,2820,0,0,20,0.00709219858156028,0.00709219858156028,"suyang",1,1
"243",43473279886,5,2,2,2,2,0,0,0,0,2940,90,90,70,30,1,40,0.0136054421768707,FALSE,40,2820,1,60,-20,0.0141843971631206,-0.00709219858156028,"suyang",1,0
"244",43736454825,2,16,16,16,16,8,8,0,1,3210,515,515,30,-5,0,35,0.0109034267912773,FALSE,35,2960,1,35,0,0.0118243243243243,0,"suyang",2,1
"245",43736454825,3,18,18,18,18,9,9,0,1,3280,665,665,100,145,2,-45,-0.013719512195122,FALSE,-45,2960,2,115,-160,-0.0152027027027027,-0.0540540540540541,"suyang",6,4
"246",43736454825,4,20,20,20,20,10,10,0,1,3370,745,745,190,225,4,-35,-0.0103857566765579,FALSE,-35,2960,3,165,-200,-0.0118243243243243,-0.0675675675675676,"suyang",10,7
"247",43736454825,5,20,20,20,20,10,10,0,1,3430,765,765,250,245,4,5,0.00145772594752187,FALSE,5,2960,3,165,-160,0.00168918918918919,-0.0540540540540541,"suyang",10,7
"248",43736454825,6,21,21,21,21,10,10,0,1,3500,760,760,320,240,5,80,0.0228571428571429,FALSE,80,2960,2,130,-50,0.027027027027027,-0.0168918918918919,"suyang",9,7
"249",43736454825,7,22,22,22,22,11,11,0,2,3570,755,755,390,235,6,155,0.0434173669467787,FALSE,155,2960,3,165,-10,0.0523648648648649,-0.00337837837837838,"suyang",11,8
"250",43736454825,8,23,23,23,23,12,12,0,1,3670,840,840,490,320,7,170,0.0463215258855586,FALSE,170,2960,3,165,5,0.0574324324324324,0.00168918918918919,"suyang",13,10
"251",43853759026,2,14,14,14,14,2,2,0,0,3499,725,725,49,-5,0,54,0.0154329808516719,FALSE,54,3199,1,35,19,0.0168802750859644,0.00593935604876524,"suyang",2,1
"252",43853759026,3,14,14,14,14,2,2,0,0,3550,745,745,100,15,0,85,0.023943661971831,FALSE,85,3199,1,35,50,0.026570803376055,0.0156298843388559,"suyang",2,1
"253",43853759026,4,15,15,15,15,2,2,0,0,3599,800,800,149,70,1,79,0.0219505418171714,FALSE,79,3199,0,0,79,0.0246952172553923,0.0246952172553923,"suyang",1,1
"254",43853759026,5,15,15,15,15,2,2,0,0,3650,795,795,200,65,1,135,0.036986301369863,FALSE,135,3199,1,35,100,0.0422006877149109,0.0312597686777118,"suyang",3,2
"255",43853759026,6,16,16,16,16,4,4,0,0,3750,880,880,300,150,2,150,0.04,FALSE,150,3199,0,0,150,0.0468896530165677,0.0468896530165677,"suyang",2,2
"256",43853759026,7,16,16,16,16,4,4,0,0,3799,875,875,349,145,2,204,0.0536983416688602,FALSE,204,3199,1,35,169,0.063769928102532,0.0528290090653329,"suyang",4,3
"257",43853759026,8,16,16,16,16,4,4,0,0,3850,895,895,400,165,2,235,0.061038961038961,FALSE,235,3199,1,35,200,0.0734604563926227,0.0625195373554236,"suyang",4,3
"258",43859660891,2,17,17,0,0,1,1,0,0,3020,540,0,20,15,0,5,0.00165562913907285,FALSE,5,2740,1,20,-15,0.00182481751824818,-0.00547445255474453,"suyang",2,1
"259",43859660891,3,17,17,0,0,1,1,0,0,3050,555,0,50,30,0,20,0.00655737704918033,FALSE,20,2740,1,20,0,0.0072992700729927,0,"suyang",2,1
"260",43859660891,4,17,17,0,0,1,1,0,0,3120,605,0,120,80,0,40,0.0128205128205128,FALSE,40,2740,1,20,20,0.0145985401459854,0.0072992700729927,"suyang",2,1
"261",43859660891,5,18,18,3,3,1,1,0,0,3320,600,185,320,75,1,245,0.0737951807228916,FALSE,245,2740,0,0,245,0.0894160583941606,0.0894160583941606,"suyang",1,1
"262",43859660891,6,18,18,0,0,1,1,0,0,3340,615,0,340,90,1,250,0.0748502994011976,FALSE,250,2740,1,20,230,0.0912408759124088,0.0839416058394161,"suyang",3,2
"263",43859660891,7,18,18,0,0,1,1,0,0,3370,630,0,370,105,1,265,0.0786350148367952,FALSE,265,2740,1,20,245,0.0967153284671533,0.0894160583941606,"suyang",3,2
"264",43859660891,8,18,18,0,0,1,1,0,0,3440,680,0,440,155,1,285,0.0828488372093023,FALSE,285,2740,1,20,265,0.104014598540146,0.0967153284671533,"suyang",3,2
"265",44021641588,2,17,17,12,12,17,17,0,0,3220,595,330,40,35,1,5,0.0015527950310559,FALSE,5,2980,0,0,5,0.00167785234899329,0.00167785234899329,"suyang",1,1
"266",44021641588,3,17,17,12,12,17,17,0,0,3240,590,325,60,30,1,30,0.00925925925925926,FALSE,30,2980,0,0,30,0.0100671140939597,0.0100671140939597,"suyang",1,1
"267",44021641588,4,17,17,12,12,17,17,0,0,3280,610,345,100,50,1,50,0.0152439024390244,FALSE,50,2980,0,0,50,0.0167785234899329,0.0167785234899329,"suyang",1,1
"268",44069100271,2,15,15,15,15,2,2,0,1,3499,610,610,49,-5,0,54,0.0154329808516719,FALSE,54,3199,1,35,19,0.0168802750859644,0.00593935604876524,"suyang",2,1
"269",44069100271,3,15,15,15,15,2,2,0,1,3550,630,630,100,15,0,85,0.023943661971831,FALSE,85,3199,1,35,50,0.026570803376055,0.0156298843388559,"suyang",2,1
"270",44069100271,4,16,16,16,16,2,2,0,1,3599,685,685,149,70,1,79,0.0219505418171714,FALSE,79,3199,0,0,79,0.0246952172553923,0.0246952172553923,"suyang",1,1
"271",44069100271,5,32,32,32,32,5,5,0,2,3650,1395,1395,200,780,17,-580,-0.158904109589041,FALSE,-580,3199,0,0,-580,-0.181306658330728,-0.181306658330728,"suyang",3,3
"272",44069100271,6,16,16,16,16,3,3,0,1,3750,715,715,300,100,1,200,0.0533333333333333,FALSE,200,3199,0,0,200,0.0625195373554236,0.0625195373554236,"suyang",1,1
"273",44069100271,7,16,16,16,16,3,3,0,1,3799,710,710,349,95,1,254,0.0668596999210319,FALSE,254,3199,1,35,219,0.0793998124413879,0.0684588934041888,"suyang",3,2
"274",44069100271,8,16,16,16,16,3,3,0,1,3850,730,730,400,115,1,285,0.074025974025974,FALSE,285,3199,1,35,250,0.0890903407314786,0.0781494216942795,"suyang",3,2
"275",44231886556,2,17,14,14,12,0,0,0,4,3838,410,390,175,130,4,45,0.0117248566961959,FALSE,45,3458,2,25,20,0.0130133024869867,0.00578368999421631,"suyang",9,7
"276",44231886556,3,18,15,13,11,0,0,0,4,4038,615,435,375,335,5,40,0.00990589400693413,FALSE,40,3458,5,55,-15,0.0115673799884326,-0.00433776749566223,"suyang",14,9
"277",44231886556,4,21,18,16,14,0,0,0,4,4128,705,615,465,425,8,40,0.00968992248062015,FALSE,40,3458,5,55,-15,0.0115673799884326,-0.00433776749566223,"suyang",17,12
"278",44331296085,2,8,8,8,8,0,0,0,0,3238,355,355,110,55,1,55,0.0169857936998147,FALSE,55,2838,1,25,30,0.0193798449612403,0.0105708245243129,"suyang",3,2
"279",44331296085,3,11,11,11,11,0,0,0,0,3558,540,540,430,240,4,190,0.0534007869589657,FALSE,190,2838,3,185,5,0.0669485553206483,0.00176180408738548,"suyang",10,7
"280",44799642380,2,19,19,19,19,4,4,0,0,3417.92,490,490,20.2400000000002,5,0,15.2400000000002,0.00445885216740013,FALSE,15.2400000000002,3137.2,1,20,-4.75999999999976,0.00485783501211279,-0.00151727655233959,"suyang",2,1
"281",44799642380,3,19,19,19,19,4,4,0,0,3447.84,495,495,50.1600000000003,10,0,40.1600000000003,0.0116478722910577,FALSE,40.1600000000003,3137.2,1,20,20.1600000000003,0.0128012240214205,0.0064261124569681,"suyang",2,1
"282",44799642380,4,19,19,19,19,4,4,0,0,3517.36,520,520,119.68,35,0,84.6800000000003,0.0240748743375714,FALSE,84.6800000000003,3137.2,1,20,64.6800000000003,0.0269922223638915,0.0206171107994391,"suyang",2,1
"283",44799642380,5,22,22,22,22,6,6,0,0,3708.32,815,815,310.64,330,3,-19.3599999999997,-0.00522069292833404,FALSE,-19.3599999999997,3137.2,1,20,-39.3599999999997,-0.0061711079943898,-0.0125462195588422,"suyang",5,4
"284",44799642380,6,22,22,22,22,6,6,0,0,3737.36,820,820,339.68,335,3,4.68000000000029,0.0012522208189739,FALSE,4.68000000000029,3137.2,2,40,-35.3199999999997,0.00149177610608195,-0.0112584470228228,"suyang",7,5
"285",44799642380,7,22,22,22,22,6,6,0,0,3767.28,825,825,369.6,340,3,29.6000000000004,0.00785712768894278,FALSE,29.6000000000004,3137.2,2,40,-10.3999999999996,0.00943516511538964,-0.00331505801351512,"suyang",7,5
"286",44799642380,8,22,22,22,22,6,6,0,0,3837.68,850,850,440,365,3,75,0.0195430572637635,FALSE,75,3137.2,2,40,35,0.0239066683666964,0.0111564452377917,"suyang",7,5
"287",44881048637,2,7,7,7,7,2,2,0,0,3485,420,420,157,35,2,122,0.0350071736011478,FALSE,122,2850,1,35,87,0.0428070175438596,0.0305263157894737,"suyang",4,3
"288",44881048637,3,7,7,7,7,3,3,0,0,3872,475,475,544,90,2,454,0.117252066115702,FALSE,454,2850,3,245,209,0.159298245614035,0.0733333333333333,"suyang",8,5
